Time,Sender,Content
2025-06-24 00:25:02,对方,异地恋确实要克服很多啊，但是我感觉真的喜欢不会因为距离而疏远
2025-06-24 00:25:30,我,好，等俺给你表白了你不要太直接拒绝俺
2025-06-24 00:25:34,我,就是委婉一点
2025-06-24 00:25:37,对方,哈哈哈哈哈
2025-06-24 00:25:39,我,谢谢组包
2025-06-24 00:26:10,对方,小朱正阳
2025-06-24 00:26:16,我,我在
2025-06-24 00:26:18,我,嘿嘿`(*∩_∩*)′
2025-06-24 00:26:41,我,我靠我还没追过人
2025-06-24 00:26:48,我,明天学习一下
2025-06-24 00:26:54,我,咳咳
2025-06-24 00:27:06,对方,哈哈哈哈
2025-06-24 00:27:36,我,已经开始紧张了
2025-06-24 00:28:06,对方,哈哈哈哈
2025-06-24 00:28:19,我,组包
2025-06-24 00:28:37,我,哎呀
2025-06-24 00:29:20,对方,不许伤心
2025-06-24 00:29:48,我,要被拒绝了还能当小狗吗
2025-06-24 00:30:33,我,怎么这个表情
2025-06-24 00:30:36,我,贱贱的
2025-06-24 00:30:54,对方,追不到你就一直追
2025-06-24 00:31:12,我,真的吗
2025-06-24 00:31:25,对方,送你了
2025-06-24 00:31:45,我,可是可是
2025-06-24 00:32:03,我,如果你见了不喜欢我，一直追你是不是纠缠你
2025-06-24 00:32:32,我,我之前的心态真的好佛系啊
2025-06-24 00:32:40,我,我觉得默默守护就好了
2025-06-24 00:32:53,我,怎么现在又占有欲了
2025-06-24 00:33:51,对方,我就这样蹬鼻子上脸
2025-06-24 00:33:53,对方,。
2025-06-24 00:34:04,我,悄咪咪问一下
2025-06-24 00:34:08,我,我有多少竞争者
2025-06-24 00:34:17,我,你喜欢什么类型的
2025-06-24 00:34:40,对方,没有竞争者
2025-06-24 00:35:53,我,好滴吧
2025-06-24 00:35:54,对方,不过网上好像说是少年感的爹
2025-06-24 00:36:01,对方,？
2025-06-24 00:36:05,我,你喜欢吗
2025-06-24 00:36:18,我,人夫爆改少爹
2025-06-24 00:36:25,对方,哈哈哈哈
2025-06-24 00:36:42,对方,爹系不是人夫感吗
2025-06-24 00:36:52,我,爹系会不会有点控制欲
2025-06-24 00:36:54,我,大男子
2025-06-24 00:37:11,我,你那个卡明天别忘了
2025-06-24 00:37:23,对方,嗷对
2025-06-24 00:37:29,我,嗯哼
2025-06-24 00:38:14,我,好
2025-06-24 01:17:48,对方,晚安朱正阳[月亮]
2025-06-24 01:17:56,我,晚安张潇文
2025-06-24 11:21:01,对方,苏醒
2025-06-24 11:21:46,我,中午好
2025-06-24 11:22:09,对方,中午好
2025-06-24 11:22:13,对方,直接睡到中午
2025-06-24 11:22:20,对方,没谁了
2025-06-24 11:23:27,我,哈哈哈哈
2025-06-24 11:23:30,我,昨天睡太晚了
2025-06-24 11:24:04,对方,哈哈哈哈 我6点多醒了一次
2025-06-24 11:24:18,对方,然后又睡了
2025-06-24 11:25:03,我,有身体不舒服吗
2025-06-24 11:25:27,对方,没有没有
2025-06-24 11:25:36,我,好，那就好
2025-06-24 11:25:49,我,明天估计6点多起了我
2025-06-24 11:25:51,我,赶飞机
2025-06-24 11:26:03,对方,那今天一定要早点睡了
2025-06-24 11:26:14,我,嗯嗯，要是可以一起早点睡就好了
2025-06-24 11:26:27,对方,好！
2025-06-24 11:26:31,对方,一起早点睡
2025-06-24 11:26:37,我,嗯嗯
2025-06-24 11:27:57,对方,昨天晚上说出去吃饭
2025-06-24 11:28:10,我,嗯嗯
2025-06-24 11:28:11,对方,ડ🌚ડ
2025-06-24 11:28:16,我,她去健身房了
2025-06-24 11:28:25,我,偷偷健身了是吧
2025-06-24 11:28:34,对方,哈哈哈哈
2025-06-24 11:28:48,对方,她去健身健完身和我们吃饭
2025-06-24 11:28:54,对方,结果我们都没醒
2025-06-24 11:29:17,我,（小开心）
2025-06-24 11:29:24,我,绝啦
2025-06-24 11:29:25,对方,哈哈哈哈
2025-06-24 11:51:50,对方,一顿操作猛于虎
2025-06-24 11:51:54,对方,现在就出发
2025-06-24 12:00:40,我,好！！
2025-06-24 12:00:43,我,我这会在颐和园了
2025-06-24 12:30:54,对方,又是拌饭
2025-06-24 12:30:59,我,！
2025-06-24 12:31:06,我,哇偶
2025-06-24 12:31:13,我,我们真是拌饭铁粉
2025-06-24 12:31:23,对方,哈哈哈哈
2025-06-24 12:31:25,对方,真粉丝
2025-06-24 12:31:27,我,我刚刚又看了一遍记录
2025-06-24 12:31:32,我,爽
2025-06-24 12:33:14,我,泪目了
2025-06-24 12:33:29,对方,嘻嘻嘻
2025-06-24 12:51:42,我,谁主人
2025-06-24 12:51:55,我,我也会用醒图了
2025-06-24 12:52:07,对方,哈哈哈哈哈哈
2025-06-24 12:52:12,对方,可以可以
2025-06-24 12:53:19,我,好
2025-06-24 12:53:20,我,好呀
2025-06-24 12:54:17,对方,我去好想来买的全是水
2025-06-24 12:54:30,我,哦哈哈哈啊哈哈
2025-06-24 12:54:41,我,我可太懂了
2025-06-24 12:54:46,对方,哈哈哈哈
2025-06-24 12:54:55,我,你们那边有小冰箱吗？
2025-06-24 12:54:59,对方,没有
2025-06-24 12:55:39,对方,曹思曼到买多少
2025-06-24 12:55:42,对方,😂😂😂
2025-06-24 12:55:50,我,嘿嘿嘿
2025-06-24 12:55:56,我,我又有新封面了
2025-06-24 12:56:33,我,妈呀
2025-06-24 12:56:48,我,不用p就很米了组包
2025-06-24 12:56:48,对方,好好好
2025-06-24 12:56:55,我,曹思曼好像小孩子
2025-06-24 12:56:57,我,哈哈哈
2025-06-24 12:57:03,我,我哄小孩也得买零食给他
2025-06-24 12:59:48,我,你们大概几点回去，从哪个门回去
2025-06-24 13:00:14,我,好
2025-06-24 13:04:18,我,怎么不领红包
2025-06-24 13:06:30,对方,嘻嘻嘻
2025-06-24 13:10:03,对方,到达学校
2025-06-24 13:10:32,我,哇好快
2025-06-24 13:10:46,对方,包的
2025-06-24 13:10:50,我,嗯嗯
2025-06-24 13:20:32,对方,到宿舍了
2025-06-24 13:20:39,对方,这次一步路也不想走
2025-06-24 13:20:44,对方,一直在骑车
2025-06-24 13:21:04,我,哇
2025-06-24 13:21:10,我,骑车要10分钟哎
2025-06-24 13:21:19,我,我知道了
2025-06-24 13:21:37,对方,哈哈哈哈走到楼上还要5分钟
2025-06-24 13:21:44,我,嗯嗯，明白了
2025-06-24 13:23:02,我,属于是很落后了
2025-06-24 13:23:33,我,明白了
2025-06-24 13:24:04,我,好！！
2025-06-24 13:24:06,我,乖乖的
2025-06-24 13:24:07,我,小组包
2025-06-24 13:47:10,对方,哈哈哈
2025-06-24 13:47:30,对方,哈哈哈哈哈
2025-06-24 13:47:39,我,哈哈哈哈哈哈哈
2025-06-24 13:49:21,我,什么星座的小鸭子
2025-06-24 13:50:04,对方,哈哈哈哈哈
2025-06-24 13:50:14,对方,你去问问他们
2025-06-24 13:51:05,我,我的妈呀
2025-06-24 13:52:00,对方,嗷对
2025-06-24 13:52:04,我,对！！！
2025-06-24 13:52:09,我,金光光色的
2025-06-24 13:52:22,我,美死了
2025-06-24 13:53:00,我,不急丢，应该4吧
2025-06-24 13:54:06,对方,看起来很像
2025-06-24 14:04:19,对方,美到失语
2025-06-24 14:04:25,对方,这是真的吗
2025-06-24 14:06:50,我,嗯嗯
2025-06-24 14:07:57,我,给小组包带的一点小纪念品
2025-06-24 14:08:04,对方,哇塞
2025-06-24 14:17:21,对方,今天没有课了
2025-06-24 14:18:09,对方,今晚在电脑上考医院药学
2025-06-24 14:32:23,我,我来了我来了
2025-06-24 14:32:38,我,是不是p人
2025-06-24 14:32:48,对方,哈哈哈哈不知道捏
2025-06-24 14:32:54,我,调课对咱们宝宝好就行
2025-06-24 14:33:11,对方,嗯嗯
2025-06-24 14:48:58,我,接天莲叶无穷碧
2025-06-24 14:50:07,对方,荷花还没出来
2025-06-24 14:51:34,我,嗯嗯！
2025-06-24 17:19:35,我,这是我的个人建议
2025-06-24 17:31:06,我,好呀
2025-06-24 17:31:12,我,我也觉得用机构好
2025-06-24 17:31:14,我,盖个章
2025-06-24 17:32:47,对方,我也感觉 这么多周报月报这么多我都脑子都炸了
2025-06-24 17:38:08,我,嗯嗯
2025-06-24 17:38:12,我,你可以几号回家
2025-06-24 17:38:41,我,我要鼓起勇气约我喜欢的女生了
2025-06-24 17:38:46,对方,[流泪][大哭][流泪]
2025-06-24 17:38:49,我,我知道了
2025-06-24 17:38:55,我,去淮安陪你过生日
2025-06-24 17:39:03,我,哦对你会不会有诡秘陪你
2025-06-24 17:39:12,对方,哈哈哈哈
2025-06-24 17:39:30,我,那你诡秘陪你叭我再等等
2025-06-24 17:40:25,我,好呀
2025-06-24 17:40:55,我,你回家了，叔叔阿姨能让你出来吗
2025-06-24 17:41:09,对方,可以的
2025-06-24 17:41:19,我,好呀
2025-06-24 17:41:40,我,让叔叔阿姨不用担心，可以认为我是弯的
2025-06-24 17:41:40,对方,我之前玩到晚上8点到家 我爸问我怎么回来这么早
2025-06-24 17:41:46,我,我喜欢男生
2025-06-24 17:41:48,对方,哈哈哈哈
2025-06-24 17:41:55,我,哇
2025-06-24 17:42:21,我,6点多
2025-06-24 17:42:23,我,妈呀
2025-06-24 17:42:29,我,这是回家的点吗
2025-06-24 17:42:48,我,实在不敢想你怎么成功说服叔叔让你去西北
2025-06-24 17:42:50,我,[白眼]
2025-06-24 17:43:05,对方,一直在那嘻嘻嘻嘻嘻嘻嘻嘻
2025-06-24 17:43:07,对方,。
2025-06-24 17:43:11,我,[强]
2025-06-24 17:43:14,对方,有人懂吗
2025-06-24 17:43:34,我,哈哈哈哈哈
2025-06-24 17:43:39,我,真拿你没办法
2025-06-24 17:43:43,我,撒娇的小组包
2025-06-24 17:44:29,我,我去。。。
2025-06-24 17:44:29,对方,尹紫涵跟家里人说去湖边玩的
2025-06-24 17:44:30,对方,笑死我了
2025-06-24 17:44:31,我,太严格了
2025-06-24 17:44:33,对方,😂😂😂
2025-06-24 17:45:03,我,你以后谈对象了，跟男朋友出去玩，咋办呀
2025-06-24 17:45:10,我,找尹紫涵背锅哈哈哈
2025-06-24 17:45:16,我,笑死了
2025-06-24 17:45:23,我,这辈子有了
2025-06-24 17:45:56,我,阿姨：小丫头别喜欢女孩子了
2025-06-24 17:45:59,对方,哈哈哈哈哈
2025-06-24 17:48:56,我,好哦
2025-06-24 17:53:55,我,好哦
2025-06-24 17:53:58,我,棒棒的
2025-06-24 18:06:38,对方,到宿舍啦
2025-06-24 18:19:45,我,小爸爸在干嘛
2025-06-24 18:19:47,我,小宝宝
2025-06-24 18:20:01,对方,哈哈哈哈
2025-06-24 18:20:12,我,好呀
2025-06-24 18:20:16,对方,我在给老师打分
2025-06-24 18:20:26,我,好！
2025-06-24 18:26:34,对方,ડ🌚ડ
2025-06-24 18:26:50,对方,好窝囊的报复手段
2025-06-24 18:28:32,我,最支持的一集
2025-06-24 18:29:46,对方,评完了
2025-06-24 18:31:22,对方,7点考医院药学
2025-06-24 18:36:53,对方,不难
2025-06-24 18:37:02,对方,我有小猿搜题
2025-06-24 18:37:41,我,好！很棒
2025-06-24 18:37:51,我,要不要来玩会王者农药
2025-06-24 18:37:52,对方,嘻嘻嘻
2025-06-24 18:37:55,我,放松一下
2025-06-24 18:38:19,我,好，我知道啦
2025-06-24 18:38:22,对方,好～你现在没在外面吗
2025-06-24 18:38:26,我,嗯嗯
2025-06-24 18:38:28,我,回来了
2025-06-24 18:38:32,对方,好
2025-06-24 18:38:38,对方,来吧
2025-06-24 18:38:38,我,想和你一起玩
2025-06-24 18:38:39,我,嗯嗯
2025-06-24 18:38:49,我,我跟我一起出来玩的刘培宏也在
2025-06-24 18:39:19,对方,哈哈哈哈
2025-06-24 18:39:24,对方,好
2025-06-24 18:39:30,我,嘿嘿嘿
2025-06-24 18:41:12,我,哈哈哈哈
2025-06-24 18:41:16,我,还真有人登你号
2025-06-24 18:41:21,我,然后这会好像隐身了
2025-06-24 18:41:24,我,还是下线了
2025-06-24 18:42:30,我,好呀
2025-06-24 18:42:59,对方,我玩那个号
2025-06-24 18:43:12,我,叫什么呀我加你宝宝
2025-06-24 18:43:28,我,好呀
2025-06-24 18:43:39,对方,西红柿宝宝啦
2025-06-24 18:43:42,我,好
2025-06-24 19:00:12,我,嘿嘿
2025-06-24 19:00:17,我,等你考完我们一起玩
2025-06-24 19:00:22,我,加油小爸爸
2025-06-24 19:00:28,我,小宝宝
2025-06-24 19:54:32,对方,考完了
2025-06-24 19:54:58,我,棒棒的
2025-06-24 19:57:20,对方,笑鼠我了
2025-06-24 19:57:42,对方,其实得到7.5
2025-06-24 19:57:47,对方,我再去申请一个
2025-06-24 19:57:54,我,好智障的系统吗
2025-06-24 19:57:59,我,没有长假呀
2025-06-24 19:58:37,对方,[便便]
2025-06-24 19:58:44,对方,撒比学校
2025-06-24 19:58:47,对方,[炸弹]
2025-06-24 19:58:48,我,真撒比。。
2025-06-24 19:58:48,对方,[菜刀]
2025-06-24 20:14:42,对方,我去洗澡啦
2025-06-24 20:15:26,我,好呀
2025-06-24 20:33:34,对方,归来
2025-06-24 20:33:39,对方,把衣服也洗完了
2025-06-24 20:33:51,我,贴身的吗还是要下去拿
2025-06-24 20:34:49,对方,手洗的
2025-06-24 20:43:11,对方,明天下午实验课也是分两批上
2025-06-24 20:43:20,对方,太好了
2025-06-24 20:43:35,我,太好了，可以省一些时间了
2025-06-24 21:51:32,对方,终于上床了
2025-06-24 21:52:01,我,刚刚在学习吗
2025-06-24 21:52:05,我,辛苦啦小组包
2025-06-24 21:52:16,对方,哈哈哈哈
2025-06-24 21:52:17,对方,没有
2025-06-24 21:52:42,我,好哦
2025-06-24 21:53:11,我,小组包换背景图了
2025-06-24 21:53:55,对方,没错 新兰
2025-06-24 21:54:07,我,嘻嘻发现了
2025-06-24 22:39:03,对方,你的王者名咋改了
2025-06-24 22:39:27,我,改了吗
2025-06-24 22:39:31,我,不是一直这个嘛
2025-06-24 22:40:15,我,是的，这是我的王者营地名字
2025-06-24 22:40:19,我,也是我之前的名字
2025-06-24 22:40:28,对方,嗷～
2025-06-24 22:40:43,对方,搜嘎
2025-06-24 22:41:06,我,我从无情变温柔了
2025-06-24 22:42:20,对方,嗯……嗯嗯！
2025-06-24 22:43:21,我,嗯嗯
2025-06-24 23:57:05,我,晚安呀张潇文
2025-06-24 23:57:37,对方,晚安呀朱正阳
2025-06-25 08:52:13,我,组包马上登机啦
2025-06-25 09:03:14,我,小组包宝宝还没起床
2025-06-25 09:24:15,我,小组包记得吃早饭呀
2025-06-25 09:27:00,我,哈哈哈找到这个搞笑的表情
2025-06-25 09:28:38,我,哇塞
2025-06-25 09:28:45,我,你醒啦
2025-06-25 09:28:51,我,好想你呀
2025-06-25 09:29:06,我,（才不想呢）
2025-06-25 09:29:28,我,（不想就怪了）
2025-06-25 09:30:26,对方,飞机上是不是不能玩手机了
2025-06-25 09:30:40,我,可以玩手机，但是没有网络
2025-06-25 09:30:48,我,我下载了鞠婧祎的歌
2025-06-25 09:30:51,我,开心
2025-06-25 09:30:59,我, 飞机上听
2025-06-25 09:31:02,对方,哈哈哈哈好
2025-06-25 09:31:19,我,嗯嗯，北京时间1点多左右落地
2025-06-25 09:31:57,对方,嗯嗯！
2025-06-25 09:32:06,对方,我会想你的
2025-06-25 09:32:19,我,哼哼，好呀
2025-06-25 10:06:25,对方,我去上课啦
2025-06-25 12:09:51,对方,我买好饭回宿舍了
2025-06-25 13:41:45,对方,我又去上课了
2025-06-25 14:39:36,我,我来了
2025-06-25 14:39:39,我,我的微信终于能用了
2025-06-25 14:39:59,我,流量卡把我坑惨了
2025-06-25 14:40:06,我,这会应该快下课了吧
2025-06-25 14:40:14,我,我在飞机上吃的
2025-06-25 14:43:04,对方,哈哈哈哈好
2025-06-25 14:43:21,对方,呜呜
2025-06-25 14:44:07,我,等我到酒店要跟你说好多
2025-06-25 14:44:09,我,嘿嘿
2025-06-25 14:45:22,对方,我在玩这个
2025-06-25 14:45:30,我,这是面粉吗
2025-06-25 14:45:31,我,哈哈哈哈
2025-06-25 14:46:09,对方,不是哦
2025-06-25 14:46:19,对方,这好像是阿莫西林里的什么
2025-06-25 14:46:24,我,哇，原来是这样
2025-06-25 14:46:24,对方,结束了
2025-06-25 14:46:27,我,好！
2025-06-25 14:47:43,我,嘿嘿嘿
2025-06-25 14:47:53,对方,俯瞰众生的感觉
2025-06-25 14:48:09,我,在飞机上看日本海了
2025-06-25 14:48:12,我,可惜是跟人机哥
2025-06-25 14:48:15,对方,哈哈哈哈
2025-06-25 15:00:18,对方,我刚才还趴在这个桌子上
2025-06-25 15:00:22,对方,没想到是这个实验
2025-06-25 15:00:59,我,我去
2025-06-25 15:01:16,我,要不要洗一下
2025-06-25 15:01:27,我,小组包的胳膊手
2025-06-25 15:01:40,对方,我穿了实验服
2025-06-25 15:01:41,对方,应该没事
2025-06-25 15:01:44,我,好！
2025-06-25 15:01:47,我,聪明的小组包
2025-06-25 15:25:25,对方,下课啦
2025-06-25 15:25:44,我,好呀
2025-06-25 15:34:24,我,东京湾。。
2025-06-25 15:34:27,我,太美了
2025-06-25 15:35:03,对方,啊啊啊啊太美了
2025-06-25 15:35:08,对方,东京
2025-06-25 15:35:15,我,真的很干净
2025-06-25 15:35:20,我,人很有礼貌
2025-06-25 15:35:26,我,和北京人一样，都很有礼貌
2025-06-25 15:35:41,我,你能看到动态吗
2025-06-25 15:35:43,我, 动图
2025-06-25 15:36:00,我,哇
2025-06-25 15:36:03,我,我发的动图
2025-06-25 15:36:10,我,回来发抖音给你看
2025-06-25 15:36:21,对方,好～
2025-06-25 15:37:08,我,嗯嗯
2025-06-25 15:37:09,我,好呀
2025-06-25 15:38:10,我,我承认东京比徐州好一点了
2025-06-25 15:39:16,对方,来世让我做东京的帅哥吧
2025-06-25 15:40:39,我,哈哈哈
2025-06-25 15:53:39,对方,感觉我又可以了 我要吃雪糕
2025-06-25 15:58:52,我,好？
2025-06-25 15:58:53,我,好！
2025-06-25 15:59:09,对方,好～
2025-06-25 15:59:26,我,之前想给你点那个雪顶，但是你生理期没结束
2025-06-25 15:59:42,我,不过，我看了一下，你们附近也没有那个，所以后面就直接想着给你发几个红包了
2025-06-25 15:59:51,对方,哈哈哈哈今天我吃一下雪王大圣代
2025-06-25 16:00:02,我,不错(#^.^#)👍🏻
2025-06-25 16:00:06,我,能吃凉的了
2025-06-25 16:05:19,我,太美了吧。。
2025-06-25 16:05:35,对方,简直就是动漫里的
2025-06-25 16:05:53,对方,[恐惧]
2025-06-25 16:06:02,我,天气非常舒服
2025-06-25 16:06:06,我,29°
2025-06-25 16:06:11,我,在北京天天38°
2025-06-25 16:06:19,对方,哈哈哈哈
2025-06-25 16:06:32,对方,这个天气差距
2025-06-25 16:07:46,我,我们这会儿因为迷路，所以直接变成在日本citywalk
2025-06-25 16:09:38,对方,哈哈哈哈
2025-06-25 16:09:45,对方,打开高德
2025-06-25 16:14:22,对方,到宿舍了 晚上9-10有一节课 那个课补到今天晚上了
2025-06-25 16:15:08,我,嗯嗯，我知道了
2025-06-25 16:15:16,对方,嗯捏
2025-06-25 16:30:56,我,小组包晚上吃什么
2025-06-25 16:42:16,对方,吃饱了
2025-06-25 16:42:18,对方,哈哈哈
2025-06-25 16:42:31,对方,吃了一个香蕉一个小雪王
2025-06-25 16:42:53,对方,然后饿了就再吃一个小面包
2025-06-25 16:43:35,我,好！！
2025-06-25 16:43:44,我,乖乖的小饱饱
2025-06-25 17:21:29,我,到酒店了
2025-06-25 17:22:02,对方,好呀好呀
2025-06-25 17:24:44,对方,这就是日系吗
2025-06-25 17:24:46,对方,！
2025-06-25 17:25:10,我,好想带你来。。
2025-06-25 17:26:15,对方,嘻嘻嘻
2025-06-25 17:26:24,对方,等着我现在去
2025-06-25 17:26:32,我,我在飞机上就在翻我们的聊天记录
2025-06-25 17:26:40,我,刚加上的时候你真好玩
2025-06-25 17:26:41,我,哈哈哈
2025-06-25 17:26:58,我,我是茉莉花茶
2025-06-25 17:27:43,对方,哈哈哈哈哈
2025-06-25 17:27:49,对方,我去茉莉花茶
2025-06-25 17:27:52,对方,是
2025-06-25 17:28:32,我,现在天天我们两个这么开心，都是哈哈哈哈嘻嘻嘻嘿嘿嘿了
2025-06-25 17:28:41,我,刚认识的矜持感没了
2025-06-25 17:31:38,我,小组包肯定是出发上课了
2025-06-25 17:31:50,对方,没有捏
2025-06-25 17:32:33,我,哈哈哈哈哈
2025-06-25 17:32:40,我,现在更人机了
2025-06-25 17:32:44,对方,哈哈哈哈
2025-06-25 18:00:26,我,哈哈哈哈
2025-06-25 18:00:29,我,其实
2025-06-25 18:00:32,我,她就是想你了
2025-06-25 18:00:41,我,就是想和你一路
2025-06-25 18:00:43,我,一句
2025-06-25 18:01:11,对方,哈哈哈哈
2025-06-25 18:01:14,对方,那好吧
2025-06-25 18:01:45,我,哈哈哈哈
2025-06-25 18:01:50,对方,我妈那头像还是我 我拿她手机自己换的
2025-06-25 18:01:52,对方,[调皮]
2025-06-25 18:01:57,对方,哈哈哈哈
2025-06-25 18:02:09,我,不得不说你照片确实可以当头像了
2025-06-25 18:02:23,我,这两张就很有
2025-06-25 18:02:27,我,网感
2025-06-25 18:02:38,我,等一下
2025-06-25 18:02:42,我,你是硬座吗
2025-06-25 18:03:04,我,。？
2025-06-25 18:03:09,我,这不对吧
2025-06-25 18:03:10,我,硬座
2025-06-25 18:03:16,我,我坐3小时硬座就不行了
2025-06-25 18:03:23,我,不行，我看一下票哈
2025-06-25 18:03:33,我,你把你现在的我的票截个图
2025-06-25 18:03:35,我,呗
2025-06-25 18:03:40,我,12306
